id_simulacion,longitud_pasos,probabilidad_trayectoria,secuencia_nodos,secuencia_aristas
7561,5,0.01595567867036012,HDB_20 -> HDB_14 -> HDB_20 -> HDB_19 -> HDB_18 -> HDB_2,HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_2
7562,3,0.23157894736842113,HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7563,1,0.03157894736842102,HDB_20 -> HDB_3,HDB_20->HDB_3
7564,1,0.08421052631578944,HDB_20 -> HDB_10,HDB_20->HDB_10
7565,2,1.0,HDB_16 -> HDB_15 -> HDB_4,HDB_16->HDB_15 | HDB_15->HDB_4
7566,3,0.23157894736842113,HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7567,4,0.009972299168975074,HDB_13 -> HDB_20 -> HDB_14 -> HDB_20 -> HDB_9,HDB_13->HDB_20 | HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_9
7568,3,0.23157894736842113,HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7569,8,0.0007876182656670849,HDB_20 -> HDB_14 -> HDB_20 -> HDB_13 -> HDB_20 -> HDB_14 -> HDB_20 -> HDB_14 -> HDB_20,HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_13 | HDB_13->HDB_20 | HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_14 | HDB_14->HDB_20
7570,2,0.0473684210526316,HDB_20 -> HDB_17 -> HDB_9,HDB_20->HDB_17 | HDB_17->HDB_9
7571,2,0.0473684210526316,HDB_20 -> HDB_17 -> HDB_9,HDB_20->HDB_17 | HDB_17->HDB_9
7572,1,0.08421052631578944,HDB_20 -> HDB_10,HDB_20->HDB_10
7573,8,0.02105263157894737,HDB_20 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18,HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18
7574,7,0.02105263157894737,HDB_20 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18 -> HDB_2,HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_2
7575,2,1.0,HDB_16 -> HDB_15 -> HDB_4,HDB_16->HDB_15 | HDB_15->HDB_4
7576,5,0.026814404432132982,HDB_20 -> HDB_13 -> HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_20->HDB_13 | HDB_13->HDB_20 | HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7577,4,0.0014958448753462595,HDB_20 -> HDB_11 -> HDB_20 -> HDB_17 -> HDB_9,HDB_20->HDB_11 | HDB_11->HDB_20 | HDB_20->HDB_17 | HDB_17->HDB_9
7578,3,0.23157894736842113,HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7579,2,0.08421052631578944,HDB_11 -> HDB_20 -> HDB_10,HDB_11->HDB_20 | HDB_20->HDB_10
7580,1,0.08421052631578944,HDB_20 -> HDB_10,HDB_20->HDB_10
7581,3,0.08421052631578949,HDB_20 -> HDB_19 -> HDB_18 -> HDB_2,HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_2
7582,3,0.23157894736842113,HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7583,3,0.015955678670360112,HDB_20 -> HDB_14 -> HDB_20 -> HDB_10,HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_10
7584,1,0.5555555555555556,HDB_7 -> HDB_5,HDB_7->HDB_5
7585,7,0.005080623997667305,HDB_20 -> HDB_13 -> HDB_20 -> HDB_14 -> HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_20->HDB_13 | HDB_13->HDB_20 | HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7586,7,3.646380859569831e-05,HDB_20 -> HDB_14 -> HDB_20 -> HDB_13 -> HDB_20 -> HDB_11 -> HDB_20 -> HDB_9,HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_13 | HDB_13->HDB_20 | HDB_20->HDB_11 | HDB_11->HDB_20 | HDB_20->HDB_9
7587,3,0.08421052631578949,HDB_20 -> HDB_19 -> HDB_18 -> HDB_2,HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_2
7588,8,9.546888068691919e-05,HDB_13 -> HDB_20 -> HDB_14 -> HDB_20 -> HDB_14 -> HDB_20 -> HDB_11 -> HDB_20 -> HDB_10,HDB_13->HDB_20 | HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_11 | HDB_11->HDB_20 | HDB_20->HDB_10
7589,5,0.0018474996355153821,HDB_20 -> HDB_14 -> HDB_20 -> HDB_13 -> HDB_20 -> HDB_10,HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_13 | HDB_13->HDB_20 | HDB_20->HDB_10
7590,5,0.04387811634349034,HDB_20 -> HDB_14 -> HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7591,1,0.08421052631578944,HDB_20 -> HDB_10,HDB_20->HDB_10
7592,4,0.00897506925207757,HDB_20 -> HDB_14 -> HDB_20 -> HDB_17 -> HDB_9,HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_17 | HDB_17->HDB_9
7593,2,0.052631578947368425,HDB_13 -> HDB_20 -> HDB_9,HDB_13->HDB_20 | HDB_20->HDB_9
7594,1,0.08421052631578944,HDB_20 -> HDB_10,HDB_20->HDB_10
7595,6,0.00017320309082956696,HDB_20 -> HDB_13 -> HDB_20 -> HDB_11 -> HDB_20 -> HDB_17 -> HDB_9,HDB_20->HDB_13 | HDB_13->HDB_20 | HDB_20->HDB_11 | HDB_11->HDB_20 | HDB_20->HDB_17 | HDB_17->HDB_9
7596,7,0.0019736842105263167,HDB_20 -> HDB_17 -> HDB_18 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18 -> HDB_2,HDB_20->HDB_17 | HDB_17->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_2
7597,1,0.4444444444444444,HDB_7 -> HDB_4,HDB_7->HDB_4
7598,1,0.08421052631578944,HDB_20 -> HDB_10,HDB_20->HDB_10
7599,1,0.75,HDB_17 -> HDB_9,HDB_17->HDB_9
7600,1,0.08421052631578944,HDB_20 -> HDB_10,HDB_20->HDB_10
7601,3,0.23157894736842113,HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7602,8,0.00797783933518006,HDB_20 -> HDB_14 -> HDB_20 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18,HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18
7603,1,0.5555555555555556,HDB_7 -> HDB_5,HDB_7->HDB_5
7604,1,0.5,HDB_18 -> HDB_2,HDB_18->HDB_2
7605,6,0.0026315789473684136,HDB_20 -> HDB_18 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18 -> HDB_2,HDB_20->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_2
7606,3,0.23157894736842113,HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7607,3,0.23157894736842113,HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7608,4,0.005263157894736827,HDB_20 -> HDB_18 -> HDB_19 -> HDB_18 -> HDB_2,HDB_20->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_2
7609,3,0.08421052631578949,HDB_20 -> HDB_19 -> HDB_18 -> HDB_2,HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_2
7610,1,0.052631578947368425,HDB_20 -> HDB_9,HDB_20->HDB_9
7611,5,0.04210526315789474,HDB_20 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18 -> HDB_2,HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_2
7612,3,0.23157894736842113,HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7613,1,0.75,HDB_17 -> HDB_9,HDB_17->HDB_9
7614,4,0.23157894736842113,HDB_13 -> HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_13->HDB_20 | HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7615,2,1.0,HDB_16 -> HDB_15 -> HDB_4,HDB_16->HDB_15 | HDB_15->HDB_4
7616,8,0.005080623997667305,HDB_13 -> HDB_20 -> HDB_13 -> HDB_20 -> HDB_14 -> HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_13->HDB_20 | HDB_20->HDB_13 | HDB_13->HDB_20 | HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7617,3,0.23157894736842113,HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7618,8,0.00797783933518006,HDB_13 -> HDB_20 -> HDB_14 -> HDB_20 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18 -> HDB_2,HDB_13->HDB_20 | HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_2
7619,3,0.23157894736842113,HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7620,7,0.00797783933518006,HDB_20 -> HDB_14 -> HDB_20 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18 -> HDB_2,HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_2
7621,3,0.23157894736842113,HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7622,5,0.009750692520775628,HDB_20 -> HDB_13 -> HDB_20 -> HDB_19 -> HDB_18 -> HDB_2,HDB_20->HDB_13 | HDB_13->HDB_20 | HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_2
7623,5,0.04387811634349034,HDB_20 -> HDB_14 -> HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7624,3,0.002659279778393348,HDB_20 -> HDB_11 -> HDB_20 -> HDB_10,HDB_20->HDB_11 | HDB_11->HDB_20 | HDB_20->HDB_10
7625,4,0.23157894736842113,HDB_11 -> HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_11->HDB_20 | HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7626,4,0.23157894736842113,HDB_11 -> HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_11->HDB_20 | HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7627,7,0.00797783933518006,HDB_20 -> HDB_14 -> HDB_20 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18 -> HDB_2,HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_2
7628,3,0.009750692520775624,HDB_20 -> HDB_13 -> HDB_20 -> HDB_10,HDB_20->HDB_13 | HDB_13->HDB_20 | HDB_20->HDB_10
7629,3,0.08421052631578949,HDB_20 -> HDB_19 -> HDB_18 -> HDB_2,HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_2
7630,5,0.026814404432132982,HDB_20 -> HDB_13 -> HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_20->HDB_13 | HDB_13->HDB_20 | HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7631,3,0.23157894736842113,HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7632,3,0.23157894736842113,HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7633,3,0.08421052631578949,HDB_20 -> HDB_19 -> HDB_18 -> HDB_2,HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_2
7634,3,0.08421052631578949,HDB_20 -> HDB_19 -> HDB_18 -> HDB_2,HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_2
7635,2,0.010526315789473654,HDB_20 -> HDB_18 -> HDB_2,HDB_20->HDB_18 | HDB_18->HDB_2
7636,2,1.0,HDB_16 -> HDB_15 -> HDB_4,HDB_16->HDB_15 | HDB_15->HDB_4
7637,6,0.007313019390581712,HDB_12 -> HDB_20 -> HDB_11 -> HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_12->HDB_20 | HDB_20->HDB_11 | HDB_11->HDB_20 | HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7638,7,0.02105263157894737,HDB_20 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18 -> HDB_2,HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_2
7639,3,0.23157894736842113,HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7640,5,0.04210526315789474,HDB_20 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18 -> HDB_2,HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_2
7641,3,0.009750692520775624,HDB_20 -> HDB_13 -> HDB_20 -> HDB_10,HDB_20->HDB_13 | HDB_13->HDB_20 | HDB_20->HDB_10
7642,3,0.23157894736842113,HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7643,1,0.08421052631578944,HDB_20 -> HDB_10,HDB_20->HDB_10
7644,2,0.0473684210526316,HDB_20 -> HDB_17 -> HDB_9,HDB_20->HDB_17 | HDB_17->HDB_9
7645,2,1.0,HDB_16 -> HDB_15 -> HDB_4,HDB_16->HDB_15 | HDB_15->HDB_4
7646,5,0.026814404432132982,HDB_20 -> HDB_13 -> HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_20->HDB_13 | HDB_13->HDB_20 | HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7647,1,0.052631578947368425,HDB_20 -> HDB_9,HDB_20->HDB_9
7648,3,0.0473684210526316,HDB_14 -> HDB_20 -> HDB_17 -> HDB_9,HDB_14->HDB_20 | HDB_20->HDB_17 | HDB_17->HDB_9
7649,8,0.02105263157894737,HDB_20 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18,HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18
7650,3,0.23157894736842113,HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7651,1,0.5555555555555556,HDB_7 -> HDB_5,HDB_7->HDB_5
7652,3,0.009972299168975074,HDB_20 -> HDB_14 -> HDB_20 -> HDB_9,HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_9
7653,8,0.001847499635515383,HDB_20 -> HDB_13 -> HDB_20 -> HDB_14 -> HDB_20 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18,HDB_20->HDB_13 | HDB_13->HDB_20 | HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18
7654,4,0.23157894736842113,HDB_13 -> HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_13->HDB_20 | HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7655,3,0.23157894736842113,HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7656,4,0.08421052631578949,HDB_11 -> HDB_20 -> HDB_19 -> HDB_18 -> HDB_2,HDB_11->HDB_20 | HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_2
7657,2,1.0,HDB_16 -> HDB_15 -> HDB_4,HDB_16->HDB_15 | HDB_15->HDB_4
7658,2,1.0,HDB_16 -> HDB_15 -> HDB_4,HDB_16->HDB_15 | HDB_15->HDB_4
7659,3,0.23157894736842113,HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7660,7,2.187828515741896e-05,HDB_20 -> HDB_14 -> HDB_20 -> HDB_13 -> HDB_20 -> HDB_11 -> HDB_20 -> HDB_3,HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_13 | HDB_13->HDB_20 | HDB_20->HDB_11 | HDB_11->HDB_20 | HDB_20->HDB_3
7661,4,0.23157894736842113,HDB_13 -> HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_13->HDB_20 | HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7662,2,0.0473684210526316,HDB_20 -> HDB_17 -> HDB_9,HDB_20->HDB_17 | HDB_17->HDB_9
7663,8,0.00026253942188902795,HDB_20 -> HDB_14 -> HDB_20 -> HDB_11 -> HDB_20 -> HDB_14 -> HDB_20 -> HDB_16 -> HDB_15,HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_11 | HDB_11->HDB_20 | HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_16 | HDB_16->HDB_15
7664,4,0.23157894736842113,HDB_13 -> HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_13->HDB_20 | HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7665,1,0.08421052631578944,HDB_20 -> HDB_10,HDB_20->HDB_10
7666,3,0.08421052631578949,HDB_20 -> HDB_19 -> HDB_18 -> HDB_2,HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_2
7667,8,0.004875346260387814,HDB_20 -> HDB_13 -> HDB_20 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18,HDB_20->HDB_13 | HDB_13->HDB_20 | HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18
7668,2,1.0,HDB_16 -> HDB_15 -> HDB_4,HDB_16->HDB_15 | HDB_15->HDB_4
7669,3,0.0473684210526316,HDB_14 -> HDB_20 -> HDB_17 -> HDB_9,HDB_14->HDB_20 | HDB_20->HDB_17 | HDB_17->HDB_9
7670,4,0.23157894736842113,HDB_13 -> HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_13->HDB_20 | HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7671,2,1.0,HDB_16 -> HDB_15 -> HDB_4,HDB_16->HDB_15 | HDB_15->HDB_4
7672,1,0.75,HDB_17 -> HDB_9,HDB_17->HDB_9
7673,6,0.04387811634349034,HDB_11 -> HDB_20 -> HDB_14 -> HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_11->HDB_20 | HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7674,5,0.01595567867036012,HDB_20 -> HDB_14 -> HDB_20 -> HDB_19 -> HDB_18 -> HDB_2,HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_2
7675,6,0.01595567867036012,HDB_11 -> HDB_20 -> HDB_14 -> HDB_20 -> HDB_19 -> HDB_18 -> HDB_2,HDB_11->HDB_20 | HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_2
7676,4,0.23157894736842113,HDB_13 -> HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_13->HDB_20 | HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7677,5,0.009750692520775628,HDB_20 -> HDB_13 -> HDB_20 -> HDB_19 -> HDB_18 -> HDB_2,HDB_20->HDB_13 | HDB_13->HDB_20 | HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_2
7678,4,0.005983379501385038,HDB_14 -> HDB_20 -> HDB_14 -> HDB_20 -> HDB_3,HDB_14->HDB_20 | HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_3
7679,2,1.0,HDB_16 -> HDB_15 -> HDB_4,HDB_16->HDB_15 | HDB_15->HDB_4
7680,5,0.04210526315789474,HDB_20 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18 -> HDB_2,HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_2
7681,7,0.02105263157894737,HDB_20 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18 -> HDB_2,HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_2
7682,1,0.08421052631578944,HDB_20 -> HDB_10,HDB_20->HDB_10
7683,2,0.052631578947368425,HDB_11 -> HDB_20 -> HDB_9,HDB_11->HDB_20 | HDB_20->HDB_9
7684,3,0.08421052631578949,HDB_20 -> HDB_19 -> HDB_18 -> HDB_2,HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_2
7685,3,0.08421052631578949,HDB_20 -> HDB_19 -> HDB_18 -> HDB_2,HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_2
7686,5,0.04210526315789474,HDB_20 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18 -> HDB_2,HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_2
7687,8,0.02105263157894737,HDB_20 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18,HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18
7688,3,0.23157894736842113,HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7689,2,0.0473684210526316,HDB_20 -> HDB_17 -> HDB_9,HDB_20->HDB_17 | HDB_17->HDB_9
7690,8,0.000787618265667085,HDB_20 -> HDB_14 -> HDB_20 -> HDB_14 -> HDB_20 -> HDB_14 -> HDB_20 -> HDB_13 -> HDB_20,HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_13 | HDB_13->HDB_20
7691,3,0.23157894736842113,HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7692,3,0.23157894736842113,HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7693,7,0.008313748359819228,HDB_20 -> HDB_14 -> HDB_20 -> HDB_14 -> HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7694,8,0.004875346260387814,HDB_20 -> HDB_13 -> HDB_20 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18,HDB_20->HDB_13 | HDB_13->HDB_20 | HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18
7695,2,1.0,HDB_16 -> HDB_15 -> HDB_4,HDB_16->HDB_15 | HDB_15->HDB_4
7696,8,0.0019736842105263167,HDB_20 -> HDB_17 -> HDB_18 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18 -> HDB_19 -> HDB_18,HDB_20->HDB_17 | HDB_17->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_19 | HDB_19->HDB_18
7697,2,1.0,HDB_16 -> HDB_15 -> HDB_4,HDB_16->HDB_15 | HDB_15->HDB_4
7698,4,0.23157894736842113,HDB_13 -> HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_13->HDB_20 | HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7699,1,0.052631578947368425,HDB_20 -> HDB_9,HDB_20->HDB_9
7700,1,0.4444444444444444,HDB_7 -> HDB_4,HDB_7->HDB_4
7701,3,0.23157894736842113,HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7702,3,0.23157894736842113,HDB_20 -> HDB_16 -> HDB_15 -> HDB_4,HDB_20->HDB_16 | HDB_16->HDB_15 | HDB_15->HDB_4
7703,2,0.010526315789473606,HDB_20 -> HDB_15 -> HDB_4,HDB_20->HDB_15 | HDB_15->HDB_4
7704,5,0.01595567867036012,HDB_20 -> HDB_14 -> HDB_20 -> HDB_19 -> HDB_18 -> HDB_2,HDB_20->HDB_14 | HDB_14->HDB_20 | HDB_20->HDB_19 | HDB_19->HDB_18 | HDB_18->HDB_2
